video_id,label,start_time,end_time,total_time
THW67,c065,12.00,22.00,29.04
THW67,c056,0.00,11.00,29.04
THW67,c126,0.60,4.80,29.04
THW67,c035,0.50,4.60,29.04
THW67,c058,0.00,3.00,29.04
THW67,c119,0.20,4.50,29.04
THW67,c068,0.00,4.00,29.04
THW67,c120,0.00,4.30,29.04
THW67,c127,22.70,30.00,29.04
THW67,c036,21.80,30.00,29.04
THW67,c156,11.70,25.80,29.04
THW67,c069,10.10,26.00,29.04
THW67,c002,0.20,12.80,29.04
THW67,c061,10.90,25.10,29.04
THW67,c062,20.40,27.70,29.04
THW67,c152,20.50,30.00,29.04
THW67,c063,11.20,16.40,29.04
THW67,c009,21.00,25.80,29.04
THW67,c067,11.70,22.50,29.04
WZN0I,c076,0.00,5.70,31.00
WZN0I,c079,0.00,5.10,31.00
WZN0I,c015,13.50,32.00,31.00
WZN0I,c018,12.60,17.50,31.00
WZN0I,c126,1.90,7.70,31.00
WZN0I,c080,1.30,8.20,31.00
WZN0I,c016,14.00,32.00,31.00
SZTNV,c125,0.00,30.00,28.71
SZTNV,c065,0.00,30.00,28.71
SZTNV,c067,0.00,30.00,28.71
SZTNV,c064,0.00,30.00,28.71
SZTNV,c156,0.00,30.00,28.71
SZTNV,c126,0.00,30.00,28.71
SZTNV,c062,0.00,30.00,28.71
SZTNV,c068,0.00,30.00,28.71
SZTNV,c061,0.00,30.00,28.71
ZZDBH,c122,2.00,31.00,29.71
ZZDBH,c019,2.00,31.00,29.71
ZZDBH,c151,1.00,31.00,29.71
ZZDBH,c015,1.00,31.00,29.71
5SGU6,c021,1.00,9.40,30.04
5SGU6,c020,0.00,4.90,30.04
5SGU6,c081,6.00,11.00,30.04
5SGU6,c113,10.90,16.30,30.04
5SGU6,c119,13.90,18.80,30.04
5SGU6,c022,9.70,14.50,30.04
5SGU6,c130,9.70,14.50,30.04
5SGU6,c112,26.60,31.00,30.04
5SGU6,c009,9.90,14.30,30.04
5SGU6,c020,0.00,14.50,30.04
5SGU6,c062,8.40,14.50,30.04
LCEM0,c156,0.20,12.60,31.25
LCEM0,c052,8.80,32.00,31.25
LCEM0,c118,0.00,29.50,31.25
LCEM0,c061,0.00,29.50,31.25
LCEM0,c125,0.00,32.00,31.25
LCEM0,c119,23.50,29.50,31.25
LCEM0,c009,23.80,29.20,31.25
LCEM0,c011,0.00,32.00,31.25
LCEM0,c063,0.70,10.90,31.25
LCEM0,c014,0.00,32.00,31.25
LCEM0,c062,21.30,27.20,31.25
LCEM0,c120,22.60,29.20,31.25
LCEM0,c051,8.50,17.50,31.25
2DTZ3,c006,0.30,7.30,15.92
2DTZ3,c107,7.60,15.20,15.92
2DTZ3,c150,4.90,16.40,15.92
2DTZ3,c110,7.60,12.40,15.92
4AQZ2,c130,0.40,14.80,31.67
4AQZ2,c096,26.20,33.00,31.67
4AQZ2,c142,22.70,29.00,31.67
4AQZ2,c020,0.00,14.80,31.67
4AQZ2,c143,6.10,28.60,31.67
4AQZ2,c144,26.20,33.00,31.67
4AQZ2,c062,1.50,15.30,31.67
A8SG6,c115,0.00,24.00,22.62
A8SG6,c156,0.00,24.00,22.62
A8SG6,c026,0.00,24.00,22.62
A8SG6,c032,0.00,24.00,22.62
A8SG6,c065,0.00,24.00,22.62
A8SG6,c067,0.00,24.00,22.62
A8SG6,c061,0.00,24.00,22.62
Q34XB,c000,9.90,14.90,25.38
Q34XB,c001,2.30,10.80,25.38
Q34XB,c155,0.00,9.30,25.38
Q34XB,c148,10.70,26.00,25.38
Q34XB,c002,9.20,15.30,25.38
7SQXM,c051,0.00,32.00,30.88
7SQXM,c072,0.00,32.00,30.88
7SQXM,c125,0.00,32.00,30.88
2STCL,c028,14.00,20.30,30.50
2STCL,c096,1.40,17.80,30.50
2STCL,c155,1.50,14.90,30.50
2STCL,c002,11.40,17.10,30.50
2STCL,c030,11.10,17.70,30.50
2STCL,c026,11.70,17.50,30.50
2STCL,c081,13.10,18.60,30.50
2STCL,c001,3.80,12.80,30.50
2STCL,c000,3.40,13.50,30.50
2STCL,c009,3.40,14.00,30.50
H8S4L,c047,0.00,30.00,28.96
H8S4L,c052,0.00,7.80,28.96
H8S4L,c128,6.60,26.10,28.96
H8S4L,c129,14.80,19.90,28.96
3W6TL,c006,12.10,19.90,22.21
3W6TL,c076,0.40,14.80,22.21
3W6TL,c077,8.40,15.10,22.21
3W6TL,c079,0.00,8.00,22.21
3W6TL,c080,0.00,8.00,22.21
3W6TL,c081,10.20,15.20,22.21
3W6TL,c141,14.10,19.30,22.21
3W6TL,c112,13.10,20.10,22.21
D7PI9,c053,0.00,32.00,30.75
D7PI9,c136,0.00,32.00,30.75
D7PI9,c123,0.00,32.00,30.75
D7PI9,c000,0.00,13.20,30.75
D7PI9,c002,8.90,14.60,30.75
N9D4C,c076,8.30,16.20,19.08
N9D4C,c078,8.30,16.20,19.08
N9D4C,c152,8.30,16.20,19.08
N9D4C,c132,0.00,12.30,19.08
N9D4C,c123,0.00,20.00,19.08
K4UOG,c088,0.00,13.00,32.25
K4UOG,c065,13.00,29.00,32.25
K4UOG,c067,10.00,29.00,32.25
K4UOG,c156,13.00,29.00,32.25
K4UOG,c069,10.10,16.80,32.25
K4UOG,c061,10.90,29.80,32.25
K4UOG,c063,10.10,16.80,32.25
K4UOG,c068,24.10,29.80,32.25
YCGJS,c066,12.90,30.20,30.62
YCGJS,c151,5.50,14.10,30.62
YCGJS,c154,25.80,31.30,30.62
YCGJS,c119,5.20,10.30,30.62
YCGJS,c011,8.00,14.40,30.62
YCGJS,c061,10.60,32.00,30.62
YCGJS,c118,0.00,10.10,30.62
YCGJS,c152,26.80,32.00,30.62
YCGJS,c097,1.40,6.30,30.62
YCGJS,c059,9.20,30.50,30.62
YCGJS,c062,5.20,10.30,30.62
YCGJS,c009,5.40,10.30,30.62
82YF1,c106,14.80,21.60,28.62
82YF1,c109,20.90,25.90,28.62
82YF1,c034,12.70,17.40,28.62
82YF1,c036,11.80,16.40,28.62
82YF1,c107,10.80,23.30,28.62
82YF1,c033,1.30,16.40,28.62
82YF1,c035,2.20,16.40,28.62
82YF1,c081,19.50,25.50,28.62
82YF1,c097,0.00,4.20,28.62
9F91I,c021,6.10,18.20,31.79
9F91I,c097,2.10,8.00,31.79
9F91I,c020,0.00,33.00,31.79
GAM0E,c081,3.10,8.70,24.58
GAM0E,c119,2.70,18.30,24.58
GAM0E,c114,5.50,17.00,24.58
GAM0E,c153,13.80,21.00,24.58
GAM0E,c112,19.90,26.00,24.58
TUTOD,c148,0.00,21.40,32.25
TUTOD,c151,18.20,26.20,32.25
TUTOD,c134,21.40,33.00,32.25
TUTOD,c135,21.30,25.90,32.25
WN2N7,c134,0.00,26.00,24.83
WN2N7,c016,11.30,20.80,24.83
WN2N7,c015,0.70,7.20,24.83
WN2N7,c017,19.00,23.70,24.83
WN2N7,c018,9.80,14.60,24.83
WN2N7,c019,0.00,5.60,24.83
KLO0K,c141,2.00,17.40,31.79
KLO0K,c076,13.40,19.70,31.79
KLO0K,c077,15.00,20.10,31.79
KLO0K,c152,2.80,7.30,31.79
KLO0K,c124,17.90,33.00,31.79
KLO0K,c126,14.10,19.80,31.79
7W66P,c123,0.00,5.40,31.08
7W66P,c040,10.10,32.00,31.08
7W66P,c151,18.40,23.60,31.08
7W66P,c132,3.00,32.00,31.08
7W66P,c132,6.60,12.70,31.08
7W66P,c043,9.40,22.40,31.08
7W66P,c154,0.00,6.40,31.08
7W66P,c059,0.00,5.60,31.08
Z04NK,c026,0.00,4.20,30.96
Z04NK,c028,0.00,5.10,30.96
Z04NK,c152,0.00,10.60,30.96
Z04NK,c009,0.00,6.40,30.96
Z04NK,c149,3.90,10.60,30.96
KRRBE,c097,11.60,18.50,18.75
KRRBE,c086,5.10,10.10,18.75
KRRBE,c154,5.00,11.10,18.75
KRRBE,c026,0.00,6.50,18.75
KRRBE,c032,0.00,9.30,18.75
KRRBE,c059,0.00,8.60,18.75
KRRBE,c084,0.00,8.80,18.75
KRRBE,c088,0.00,8.90,18.75
12T13,c051,0.00,32.00,30.58
12T13,c033,0.00,32.00,30.58
12T13,c014,0.00,32.00,30.58
12T13,c107,0.00,32.00,30.58
12T13,c011,0.00,32.00,30.58
12T13,c052,0.00,32.00,30.58
12T13,c059,0.00,32.00,30.58
12T13,c109,0.00,9.00,30.58
12T13,c034,12.10,22.00,30.58
Y4PAD,c015,0.00,32.00,30.75
Y4PAD,c016,0.00,32.00,30.75
Y4PAD,c011,0.00,32.00,30.75
Y4PAD,c061,12.80,21.40,30.75
Y4PAD,c107,12.60,22.90,30.75
Y4PAD,c063,12.50,22.80,30.75
Y4PAD,c097,12.60,17.70,30.75
Y4PAD,c059,0.00,32.00,30.75
I8BC5,c020,12.90,21.50,30.58
I8BC5,c065,7.70,16.70,30.58
I8BC5,c156,8.00,17.00,30.58
I8BC5,c067,6.90,16.10,30.58
I8BC5,c061,6.90,16.10,30.58
I8BC5,c097,4.00,14.00,30.58
I8BC5,c023,12.40,24.10,30.58
I8BC5,c063,6.00,15.90,30.58
ZHOP3,c112,7.00,12.70,31.92
ZHOP3,c000,10.70,18.00,31.92
ZHOP3,c155,17.70,29.40,31.92
ZHOP3,c073,2.50,11.10,31.92
ZHOP3,c154,7.00,15.30,31.92
ZHOP3,c113,0.10,6.50,31.92
ZHOP3,c001,4.90,33.00,31.92
ZHOP3,c002,3.90,23.10,31.92
ZHOP3,c070,3.90,32.10,31.92
ZHOP3,c148,0.00,33.00,31.92
2MJA1,c047,0.00,32.00,31.38
2MJA1,c051,0.00,32.00,31.38
2MJA1,c052,0.00,32.00,31.38
2MJA1,c155,9.00,24.20,31.38
2MJA1,c001,16.70,28.10,31.38
94EHE,c043,4.80,15.50,21.54
94EHE,c081,1.10,7.80,21.54
94EHE,c080,2.20,8.90,21.54
8KM5Q,c031,0.00,2.90,29.46
8KM5Q,c152,0.80,6.10,29.46
8KM5Q,c125,0.00,30.00,29.46
LK2XX,c084,0.00,31.00,29.67
LK2XX,c152,5.70,31.00,29.67
LK2XX,c115,0.00,31.00,29.67
2OWA8,c021,2.30,15.20,28.38
2OWA8,c049,3.10,15.20,28.38
2OWA8,c135,0.00,21.20,28.38
2OWA8,c020,2.50,29.00,28.38
2OWA8,c022,0.00,11.90,28.38
2OWA8,c154,17.20,24.40,28.38
2OWA8,c023,0.00,7.00,28.38
2OWA8,c097,19.20,25.40,28.38
8WYAG,c001,0.00,32.00,31.50
8WYAG,c002,0.00,32.00,31.50
8WYAG,c004,0.00,32.00,31.50
BT7FV,c025,17.30,26.20,26.04
BT7FV,c027,8.90,21.40,26.04
BT7FV,c032,8.90,21.40,26.04
BT7FV,c081,22.90,27.00,26.04
BT7FV,c026,2.50,25.30,26.04
BT7FV,c030,1.70,8.80,26.04
BT7FV,c151,1.80,12.70,26.04
BT7FV,c059,8.00,27.00,26.04
PJ2NN,c140,15.30,31.00,30.04
PJ2NN,c007,8.50,31.00,30.04
1YTD7,c008,24.40,30.90,30.33
1YTD7,c145,0.00,27.50,30.33
1YTD7,c124,0.00,26.90,30.33
1YTD7,c154,21.20,27.80,30.33
1YTD7,c141,24.30,29.60,30.33
8NJD2,c098,5.80,21.10,25.58
8NJD2,c113,0.90,7.00,25.58
8NJD2,c100,5.90,21.00,25.58
8NJD2,c006,18.30,26.40,25.58
8NJD2,c008,0.60,7.60,25.58
8NJD2,c141,1.30,7.30,25.58
8NJD2,c112,19.00,25.80,25.58
8NJD2,c152,23.60,27.00,25.58
1L2G1,c056,0.40,27.50,30.08
1L2G1,c151,0.00,7.60,30.08
1L2G1,c055,1.90,31.00,30.08
1L2G1,c006,0.00,5.30,30.08
1L2G1,c059,2.10,31.00,30.08
PFCRB,c092,0.00,3.80,25.71
PFCRB,c015,0.00,27.00,25.71
PFCRB,c153,15.30,22.30,25.71
PFCRB,c152,0.00,21.90,25.71
CN108,c072,0.00,4.90,33.71
CN108,c124,0.00,12.30,33.71
CN108,c154,11.00,17.60,33.71
CN108,c070,0.00,14.00,33.71
CN108,c081,21.80,26.70,33.71
D2ES2,c020,0.00,3.10,31.29
D2ES2,c023,0.00,2.90,31.29
D2ES2,c024,0.00,5.80,31.29
D2ES2,c097,10.70,15.60,31.29
6PN8O,c105,23.00,30.90,31.67
6PN8O,c033,0.00,8.60,31.67
6PN8O,c148,5.70,27.80,31.67
6PN8O,c000,0.00,26.50,31.67
ORPD5,c000,0.00,10.50,29.17
ORPD5,c004,17.10,30.00,29.17
ORPD5,c085,3.70,16.50,29.17
ORPD5,c034,4.30,10.50,29.17
ORPD5,c001,0.00,30.00,29.17
ORPD5,c084,2.80,30.00,29.17
ORPD5,c088,5.90,16.50,29.17
ORPD5,c152,5.00,26.70,29.17
ORPD5,c015,2.50,13.70,29.17
ORPD5,c015,8.50,17.20,29.17
ORPD5,c035,0.00,5.20,29.17
ORPD5,c035,4.10,9.00,29.17
ORPD5,c035,16.00,20.50,29.17
ORPD5,c012,0.00,9.40,29.17
ORPD5,c033,0.00,7.70,29.17
ORPD5,c033,4.70,11.90,29.17
ORPD5,c149,8.10,17.50,29.17
WTJQ0,c006,8.10,17.30,18.58
WTJQ0,c008,5.90,12.80,18.58
WTJQ0,c061,0.00,9.10,18.58
WTJQ0,c062,10.10,20.00,18.58
WTJQ0,c009,0.10,7.30,18.58
WTJQ0,c097,5.20,16.00,18.58
WTJQ0,c107,5.20,20.00,18.58
SQY6A,c039,16.20,27.50,33.12
SQY6A,c053,6.50,14.80,33.12
SQY6A,c054,10.10,15.40,33.12
SQY6A,c152,2.10,34.00,33.12
SQY6A,c056,1.00,16.00,33.12
ZU8Q1,c068,5.20,14.90,30.62
ZU8Q1,c048,12.90,20.90,30.62
ZU8Q1,c062,7.70,16.50,30.62
ZU8Q1,c009,7.70,16.80,30.62
ZU8Q1,c151,10.20,21.40,30.62
ZU8Q1,c061,1.90,13.70,30.62
ZU8Q1,c112,4.90,12.00,30.62
ZU8Q1,c051,16.80,30.60,30.62
ZU8Q1,c118,1.50,13.10,30.62
ZU8Q1,c154,0.00,13.70,30.62
ZU8Q1,c011,13.90,32.00,30.62
ZU8Q1,c059,13.90,32.00,30.62
ZU8Q1,c052,14.50,29.30,30.62
ZU8Q1,c113,0.20,11.70,30.62
ZU8Q1,c069,0.50,13.70,30.62
ZU8Q1,c120,0.20,7.10,30.62
HWLBL,c052,0.00,31.00,30.33
HWLBL,c067,0.00,18.40,30.33
HWLBL,c066,0.00,18.40,30.33
HWLBL,c068,13.90,19.30,30.33
HWLBL,c062,0.00,19.00,30.33
HWLBL,c125,0.00,31.00,30.33
HWLBL,c063,3.20,17.80,30.33
HWLBL,c059,0.00,31.00,30.33
HWLBL,c061,2.60,18.90,30.33
HWLBL,c011,0.00,31.00,30.33
GANC6,c042,1.70,7.10,27.38
GANC6,c009,1.60,6.50,27.38
GANC6,c102,3.90,28.00,27.38
GANC6,c153,13.60,19.60,27.38
GANC6,c040,1.00,6.30,27.38
GANC6,c045,1.80,6.40,27.38
GANC6,c043,0.70,5.70,27.38
TLSUX,c033,0.90,29.00,27.71
TLSUX,c097,0.00,4.20,27.71
TLSUX,c150,0.00,4.20,27.71
TLSUX,c153,2.70,29.00,27.71
TLSUX,c002,0.90,6.40,27.71
TLSUX,c000,1.20,29.00,27.71
8FH2F,c006,10.40,17.60,29.92
8FH2F,c123,16.30,22.50,29.92
8FH2F,c107,8.30,13.10,29.92
8FH2F,c059,14.60,19.80,29.92
8FH2F,c008,1.40,9.30,29.92
8FH2F,c106,4.30,14.60,29.92
8FH2F,c152,10.30,20.60,29.92
8FH2F,c151,19.80,30.40,29.92
8FH2F,c097,7.40,13.80,29.92
OVKWZ,c111,19.30,29.80,33.42
OVKWZ,c033,0.00,34.00,33.42
OVKWZ,c137,0.00,18.00,33.42
OVKWZ,c038,19.00,28.00,33.42
XN64E,c020,2.10,34.00,33.04
XN64E,c067,8.40,34.00,33.04
XN64E,c021,6.40,12.10,33.04
XN64E,c156,14.50,34.00,33.04
XN64E,c061,8.40,34.00,33.04
XN64E,c065,15.00,34.00,33.04
XN64E,c069,0.00,34.00,33.04
OFPAE,c015,7.10,35.00,33.67
OFPAE,c122,0.00,35.00,33.67
OFPAE,c146,2.00,9.20,33.67
OFPAE,c016,6.60,35.00,33.67
GDTYU,c098,0.00,29.00,28.42
GDTYU,c155,10.60,25.60,28.42
GDTYU,c061,0.00,12.40,28.42
GDTYU,c156,0.00,12.20,28.42
GDTYU,c062,6.70,11.90,28.42
GDTYU,c067,0.00,11.50,28.42
GDTYU,c065,0.00,10.50,28.42
GDTYU,c001,25.00,29.00,28.42
GDTYU,c000,22.00,29.00,28.42
GDTYU,c068,7.00,12.10,28.42
GDTYU,c002,13.90,29.00,28.42
MOT57,c026,18.60,26.00,25.50
MOT57,c106,0.00,14.50,25.50
MOT57,c009,11.70,17.70,25.50
MOT57,c032,20.00,26.00,25.50
MOT57,c030,17.90,23.30,25.50
D9UO2,c020,4.90,10.50,20.50
D9UO2,c033,4.80,14.90,20.50
D9UO2,c034,7.80,15.10,20.50
D9UO2,c021,3.20,8.20,20.50
D9UO2,c035,4.20,10.90,20.50
T8B7B,c039,22.30,28.80,29.29
T8B7B,c015,0.00,25.10,29.29
T8B7B,c017,19.60,25.40,29.29
T8B7B,c122,0.00,30.00,29.29
T8B7B,c123,16.70,23.30,29.29
T8B7B,c153,16.20,22.10,29.29
T8B7B,c109,20.00,27.70,29.29
T8B7B,c107,0.00,25.40,29.29
706BT,c065,0.00,25.00,31.92
706BT,c156,0.00,5.50,31.92
706BT,c152,25.30,33.00,31.92
706BT,c149,25.30,33.00,31.92
DOUFF,c087,8.80,18.00,17.38
DOUFF,c015,0.00,18.00,17.38
KDYNB,c032,0.00,4.00,3.17
KDYNB,c026,0.00,4.00,3.17
V4HBP,c043,20.40,29.40,31.08
V4HBP,c045,25.20,30.30,31.08
V4HBP,c070,0.00,11.30,31.08
V4HBP,c074,12.20,19.30,31.08
V4HBP,c135,26.60,32.00,31.08
V4HBP,c033,0.00,11.30,31.08
V4HBP,c034,10.90,15.90,31.08
V4HBP,c037,0.00,19.10,31.08
V4HBP,c040,21.50,27.20,31.08
V4HBP,c075,15.60,21.60,31.08
V4HBP,c071,11.70,18.80,31.08
V4HBP,c042,21.80,27.80,31.08
5SAAB,c009,4.80,11.50,30.75
5SAAB,c151,21.20,29.40,30.75
5SAAB,c090,12.50,22.80,30.75
5SAAB,c137,0.00,9.50,30.75
5SAAB,c123,24.20,32.00,30.75
5SAAB,c061,21.10,32.00,30.75
5SAAB,c035,12.30,18.00,30.75
5SAAB,c063,21.50,26.30,30.75
5SAAB,c156,27.20,32.00,30.75
5SAAB,c063,22.30,31.10,30.75
OFB7A,c106,13.30,22.10,29.29
OFB7A,c152,14.60,21.50,29.29
OFB7A,c088,14.60,21.50,29.29
OFB7A,c059,0.00,30.00,29.29
OFB7A,c107,0.00,30.00,29.29
86GSE,c057,11.20,19.10,18.50
86GSE,c104,5.30,10.90,18.50
86GSE,c151,7.80,14.10,18.50
86GSE,c123,10.10,20.00,18.50
86GSE,c056,9.60,19.00,18.50
86GSE,c053,10.30,20.00,18.50
86GSE,c152,13.30,20.00,18.50
JA49K,c106,0.00,21.00,30.38
JA49K,c092,0.00,21.00,30.38
JA49K,c118,0.00,21.90,30.38
R4FOQ,c098,1.40,7.00,6.12
R4FOQ,c100,0.60,5.10,6.12
R4FOQ,c092,2.60,7.00,6.12
R4FOQ,c113,0.00,3.00,6.12
R4FOQ,c112,0.70,5.90,6.12
I0HIX,c014,0.00,7.70,25.83
I0HIX,c052,0.00,7.40,25.83
I0HIX,c055,4.90,21.00,25.83
I0HIX,c153,18.20,23.20,25.83
Q0BNP,c106,23.80,32.00,32.12
Q0BNP,c155,14.90,26.20,32.12
Q0BNP,c154,5.10,33.00,32.12
Q0BNP,c002,21.20,33.00,32.12
Q0BNP,c000,7.70,24.40,32.12
Q0BNP,c097,8.60,13.80,32.12
Q0BNP,c001,13.10,17.90,32.12
MQHDC,c061,0.00,32.00,30.62
MQHDC,c156,0.00,32.00,30.62
MQHDC,c065,0.00,32.00,30.62
G24CA,c145,0.00,44.70,54.00
G24CA,c059,0.00,55.00,54.00
G24CA,c032,1.20,50.20,54.00
G24CA,c026,0.00,51.20,54.00
G24CA,c025,45.30,51.20,54.00
G24CA,c029,4.20,20.40,54.00
UZIER,c009,4.40,11.00,34.58
UZIER,c015,6.70,36.00,34.58
UZIER,c026,0.40,6.50,34.58
UZIER,c018,6.10,11.50,34.58
UZIER,c016,8.60,36.00,34.58
KCEJF,c065,1.10,9.30,30.96
KCEJF,c092,7.90,22.00,30.96
KCEJF,c156,2.70,13.60,30.96
KCEJF,c061,0.00,32.00,30.96
19ZJB,c026,16.90,23.90,30.71
19ZJB,c028,19.90,27.90,30.71
19ZJB,c006,7.90,14.30,30.71
19ZJB,c008,7.10,11.90,30.71
19ZJB,c141,6.90,11.70,30.71
19ZJB,c116,20.80,27.40,30.71
19ZJB,c115,16.80,24.00,30.71
19ZJB,c132,24.50,30.00,30.71
D548M,c009,24.10,31.50,30.71
D548M,c097,14.00,23.70,30.71
D548M,c047,0.00,31.40,30.71
D548M,c049,24.10,31.40,30.71
OFGBC,c019,0.00,31.00,30.12
OFGBC,c149,11.00,18.00,30.12
OFGBC,c153,15.00,21.10,30.12
OFGBC,c141,0.00,15.30,30.12
OFGBC,c015,0.00,31.00,30.12
2IS9G,c000,27.80,31.00,29.75
2IS9G,c134,11.00,25.40,29.75
2IS9G,c146,1.00,9.20,29.75
2IS9G,c141,23.00,29.90,29.75
2IS9G,c002,19.60,24.20,29.75
2IS9G,c053,15.60,20.50,29.75
2IS9G,c104,10.20,14.80,29.75
PZS0C,c141,20.20,32.00,31.17
PZS0C,c154,2.20,10.10,31.17
PZS0C,c146,0.00,6.80,31.17
PZS0C,c155,8.30,32.00,31.17
PZS0C,c135,2.20,8.60,31.17
PZS0C,c096,11.40,17.90,31.17
PZS0C,c133,0.00,4.80,31.17
9J166,c090,9.90,17.50,21.96
9J166,c026,0.00,23.00,21.96
9J166,c025,17.40,21.90,21.96
9J166,c032,0.00,21.70,21.96
9J166,c092,10.50,18.70,21.96
9J166,c089,18.60,23.00,21.96
F796T,c016,9.90,32.00,31.17
F796T,c097,0.00,7.30,31.17
F796T,c006,8.60,13.60,31.17
4C1KY,c102,32.20,40.00,38.62
4C1KY,c156,0.00,20.60,38.62
4C1KY,c026,0.00,34.70,38.62
4C1KY,c032,0.00,34.30,38.62
4C1KY,c127,32.20,40.00,38.62
4C1KY,c154,30.30,37.00,38.62
4C1KY,c025,28.50,34.30,38.62
4C1KY,c028,30.10,35.40,38.62
4C1KY,c029,0.00,33.10,38.62
4C1KY,c011,0.00,34.50,38.62
4C1KY,c059,0.00,34.50,38.62
V9XR6,c134,13.70,20.00,38.29
V9XR6,c152,33.80,39.00,38.29
V9XR6,c011,0.00,32.90,38.29
V9XR6,c113,31.70,37.70,38.29
V9XR6,c052,0.00,32.30,38.29
V9XR6,c154,23.70,30.20,38.29
V9XR6,c059,0.00,30.20,38.29
V9XR6,c110,33.70,39.00,38.29
V9XR6,c014,0.00,32.93,38.29
38HNU,c153,13.00,19.30,30.83
38HNU,c149,13.00,22.40,30.83
WV8SY,c008,13.10,19.00,22.00
WV8SY,c057,16.80,23.00,22.00
WV8SY,c150,12.80,20.00,22.00
WV8SY,c097,12.60,18.30,22.00
WV8SY,c009,15.30,21.70,22.00
WV8SY,c155,17.30,23.00,22.00
WV8SY,c081,15.40,21.00,22.00
WV8SY,c028,15.00,21.00,22.00
5XAMJ,c046,10.10,16.20,32.17
5XAMJ,c015,16.00,33.00,32.17
5XAMJ,c149,23.00,33.00,32.17
5XAMJ,c152,23.10,32.40,32.17
5XAMJ,c047,0.00,14.60,32.17
5XAMJ,c018,12.70,19.70,32.17
5XAMJ,c051,0.00,15.00,32.17
5XAMJ,c016,15.10,33.00,32.17
5XAMJ,c059,0.00,33.00,32.17
3C9L1,c154,26.10,32.90,34.46
3C9L1,c009,31.20,35.00,34.46
3C9L1,c125,0.00,30.30,34.46
3C9L1,c047,0.00,35.00,34.46
3C9L1,c050,25.10,34.30,34.46
3C9L1,c051,3.90,28.60,34.46
0A8ZT,c015,25.60,34.00,33.33
0A8ZT,c016,26.30,34.00,33.33
0A8ZT,c129,10.40,19.40,33.33
0A8ZT,c128,0.00,27.40,33.33
0A8ZT,c081,22.10,27.40,33.33
0A8ZT,c109,10.60,27.30,33.33
0A8ZT,c018,26.50,34.00,33.33
0A8ZT,c109,21.40,28.00,33.33
0A8ZT,c018,25.00,30.00,33.33
0A8ZT,c106,10.70,18.60,33.33
0A8ZT,c108,4.90,13.00,33.33
CJJ4Q,c062,4.50,10.90,26.88
CJJ4Q,c151,0.00,8.30,26.88
CJJ4Q,c132,7.80,28.00,26.88
CJJ4Q,c156,7.20,22.10,26.88
CJJ4Q,c123,6.20,28.00,26.88
CJJ4Q,c061,1.90,28.00,26.88
FQBHO,c107,0.00,27.00,25.71
FQBHO,c004,1.50,27.00,25.71
FQBHO,c106,0.00,3.70,25.71
FQBHO,c003,4.60,25.80,25.71
9Z1A3,c055,3.20,12.90,26.67
9Z1A3,c148,0.00,6.90,26.67
9Z1A3,c148,0.00,17.10,26.67
9Z1A3,c115,10.70,25.80,26.67
9Z1A3,c000,0.00,8.50,26.67
9Z1A3,c117,10.00,16.30,26.67
9Z1A3,c116,11.10,26.80,26.67
9Z1A3,c001,0.00,10.50,26.67
QU5KF,c087,4.40,9.80,23.17
QU5KF,c097,0.00,3.60,23.17
QU5KF,c015,3.80,21.40,23.17
QU5KF,c016,3.70,21.50,23.17
8SVWO,c065,28.10,34.00,32.71
8SVWO,c069,24.50,34.00,32.71
8SVWO,c059,0.00,34.00,32.71
8SVWO,c016,0.00,15.10,32.71
8SVWO,c118,24.20,34.00,32.71
8SVWO,c067,29.10,33.50,32.71
8SVWO,c156,29.60,34.00,32.71
8SVWO,c015,0.00,29.50,32.71
8SVWO,c120,24.90,32.10,32.71
8SVWO,c063,26.30,33.50,32.71
8SVWO,c129,13.70,23.00,32.71
7HV9Q,c048,0.00,10.80,29.83
7HV9Q,c051,7.10,31.00,29.83
7HV9Q,c014,0.00,31.00,29.83
7HV9Q,c152,15.30,22.00,29.83
7HV9Q,c052,0.00,31.00,29.83
7HV9Q,c016,0.00,31.00,29.83
GRJG1,c000,0.00,24.00,22.67
GRJG1,c004,0.00,24.00,22.67
GRJG1,c155,12.50,17.60,22.67
GRJG1,c001,15.80,21.40,22.67
GRJG1,c003,11.00,16.00,22.67
GRJG1,c155,5.00,20.00,22.67
GRJG1,c002,15.00,21.00,22.67
GRJG1,c127,2.10,6.10,22.67
GRJG1,c014,0.00,7.00,22.67
DDV1G,c059,16.00,32.00,30.92
DDV1G,c146,0.00,6.00,30.92
DDV1G,c151,6.10,19.80,30.92
DDV1G,c011,16.00,32.00,30.92
DDV1G,c134,0.00,6.80,30.92
DDV1G,c014,18.80,32.00,30.92
DDV1G,c133,0.00,11.00,30.92
PG32H,c075,25.20,52.20,52.21
PG32H,c148,14.50,26.60,52.21
PG32H,c009,36.40,53.00,52.21
PG32H,c002,0.10,27.90,52.21
ZQAMW,c132,0.00,34.00,33.08
ZQAMW,c110,18.50,25.00,33.08
ZQAMW,c072,0.00,34.00,33.08
ZQAMW,c153,20.50,34.00,33.08
ZQAMW,c118,20.40,34.00,33.08
ZQAMW,c120,19.40,24.20,33.08
OO6BH,c009,12.20,18.80,38.96
OO6BH,c098,17.90,29.90,38.96
OO6BH,c153,19.60,28.30,38.96
OO6BH,c063,10.10,15.30,38.96
OO6BH,c099,27.40,33.20,38.96
OO6BH,c062,12.80,17.60,38.96
